name,districtid,state_id
Dubbak,579,2
Siddipet,579,2
Chinnakodur,579,2
Nangnoor,579,2
Kondapak,579,2
Thoguta,579,2
Mirdoddi,579,2
Doultabad,579,2
Chegunta,579,2
Shankarampet (R),579,2
Kulcharam,579,2
Tekmal,579,2
Alladurg,579,2
Regode,579,2
Raikode,579,2
Nyalkal,579,2
Zahirabad,579,2
Kohir,579,2
Jharasangam,579,2
Munpalle,579,2
Pulkal,579,2
Andole,579,2
Kowdipalle,579,2
Yeldurthy,579,2
Tupran,579,2
Gajwel,579,2
Jagdevpur,579,2
Wargal,579,2
Mulug,579,2
Shivampet,579,2
Narsapur,579,2
Hathnoora,579,2
Sadasivpet,579,2
Kondapur,579,2
Sangareddy,579,2
Jinnaram,579,2
Patancheru,579,2
Ramachandrapuram,579,2
Shaikpet,572,2
Ameerpet,572,2
Secunderabad,572,2
Tirumalagiri,572,2
Maredpalle,572,2
Musheerabad,572,2
Amberpet,572,2
Himayathnagar,572,2
Nampally,572,2
Khairatabad,572,2
Asifnagar,572,2
Golconda,572,2
Bahadurpura,572,2
Bandlaguda,572,2
Charminar,572,2
Saidabad,572,2
Marpalle,584,2
Mominpet,584,2
Nawabpet,584,2
Shankarpalle,584,2
Serilingampally,584,2
Balanagar,584,2
Qutubullapur,584,2
Medchal,584,2
Shamirpet,584,2
Malkajgiri,584,2
Keesara,584,2
Ghatkesar,584,2
Uppal,584,2
Hayathnagar,584,2
Saroornagar,584,2
Rajendranagar,584,2
Moinabad,584,2
Chevella,584,2
Vicarabad,584,2
Dharur,584,2
Bantwaram,584,2
Peddemul,584,2
Tandur,584,2
Basheerabad,584,2
Yelal,584,2
Doma,584,2
Gandeed,584,2
Kulkacharla,584,2
Pargi,584,2
Pudur,584,2
Shabad,584,2
Shamshabad,584,2
Maheswaram,584,2
Kandukur,584,2
Ibrahimpatnam,584,2
Manchal,584,2
Yacharam,584,2
Kodangal,578,2
Bomraspet,578,2
Kosgi,578,2
Doulathabad,578,2
Damaragidda,578,2
Maddur,578,2
Hanwada,578,2
Nawabpet,578,2
Balanagar,578,2
Kondurg,578,2
Farooqnagar,578,2
Kothur,578,2
Keshampet,578,2
Talakondapalle,578,2
Amangal,578,2
Madgul,578,2
Veldanda,578,2
Midjil,578,2
Jadcherla,578,2
Mahbubnagar,578,2
Koilkonda,578,2
Narayanpet,578,2
Utkoor,578,2
Dhanwada,578,2
Devarkadra,578,2
Bhoothpur,578,2
Thimmajipet,578,2
Kalwakurthy,578,2
Vangoor,578,2
Amrabad,578,2
Achampet,578,2
Uppununthala,578,2
Telkapalle,578,2
Tadoor,578,2
Nagarkurnool,578,2
Bijinapalle,578,2
Ghanpur,578,2
Addakal,578,2
Chinnachintakunta,578,2
Narva,578,2
Makthal,578,2
Maganoor,578,2
Dharur,578,2
Atmakur,578,2
Kothakota,578,2
Peddamandadi,578,2
Wanaparthy,578,2
Gopalpeta,578,2
Balmoor,578,2
Lingal,578,2
Peddakothapalle,578,2
Kodair,578,2
Pangal,578,2
Pebbair,578,2
Gadwal,578,2
Maldakal,578,2
Ghattu,578,2
Ieej,578,2
Itikyal,578,2
Veepangandla,578,2
Kollapur,578,2
Waddepalle,578,2
Manopad,578,2
Alampur,578,2
Bommalaramaram,580,2
M.Turkapalle,580,2
Rajapet,580,2
Yadagirigutta,580,2
Alair,580,2
Gundala,580,2
Thirumalgiri,580,2
Thungathurthi,580,2
Nuthankal,580,2
Atmakur (S),580,2
Jaji Reddi Gudem,580,2
Sali Gouraram,580,2
Mothkur,580,2
Atmakur (M),580,2
Valigonda,580,2
Bhongir,580,2
Bibinagar,580,2
Pochampalle,580,2
Choutuppal,580,2
Ramannapeta,580,2
Chityala,580,2
Narketpalle,580,2
Kattangoor,580,2
Nakrekal,580,2
Kethe Palle,580,2
Suryapet,580,2
Chivvemla,580,2
Mothey,580,2
Nadigudem,580,2
Munagala,580,2
Penpahad,580,2
Vemulapalle,580,2
Thipparthi,580,2
Nalgonda,580,2
Munugode,580,2
Narayanapur,580,2
Marriguda,580,2
Chintha Palle,580,2
Gundla Palle,580,2
Chandam Pet,580,2
Devarakonda,580,2
Nampalle,580,2
Chandur,580,2
Kangal,580,2
Gurrampode,580,2
Pedda Adiserla Palle,580,2
Peddavoora,580,2
Anumula,580,2
Nidamanur,580,2
Thripuraram,580,2
Dameracherla,580,2
Miryalaguda,580,2
Neredcherla,580,2
Garide Palle,580,2
Chilkur,580,2
Kodad,580,2
Huzurnagar,580,2
Mattam Palle,580,2
Mella Cheruvu,580,2
Cherial,588,2
Maddur,588,2
Bachannapet,588,2
Narmetta,588,2
Ghanpur (Station),588,2
Dharmasagar,588,2
Hasanparthy,588,2
Parkal,588,2
Mogullapalle,588,2
Chityal,588,2
Bhupalpalle,588,2
Ghanpur (Mulug),588,2
Venkatapur,588,2
Eturnagaram,588,2
Mangapet,588,2
Tadvai,588,2
Govindaraopet,588,2
Mulug,588,2
Regonda,588,2
Shayampet,588,2
Nallabelly,588,2
Duggondi,588,2
Atmakur,588,2
Hanamkonda,588,2
Zaffergadh,588,2
Palakurthi,588,2
Raghunathpalle,588,2
Jangaon,588,2
Lingalaghanpur,588,2
Devaruppula,588,2
Kodakandla,588,2
Raiparthy,588,2
Wardhannapet,588,2
Sangam,588,2
Warangal,588,2
Geesugonda,588,2
Narsampet,588,2
Khanapur,588,2
Kothagudem,588,2
Gudur,588,2
Chennaraopet,588,2
Nekkonda,588,2
Parvathagiri,588,2
Thorrur,588,2
Nellikudur,588,2
Kesamudram,588,2
Mahabubabad,588,2
Narsimhulapet,588,2
Maripeda,588,2
Kuravi,588,2
Dornakal,588,2
Wazeed,575,2
Venkatapuram,575,2
Pinapaka,575,2
Cherla,575,2
Manuguru,575,2
Aswapuram,575,2
Dummugudem,575,2
Bhadrachalam,575,2
Kunavaram,575,2
Chintur,575,2
Vararamachandrapuram,575,2
Velairpadu,575,2
Kukunoor,575,2
Burgampahad,575,2
Palwancha,575,2
Kothagudem,575,2
Tekulapalle,575,2
Yellandu,575,2
Gundala,575,2
Bayyaram,575,2
Garla,575,2
Singareni,575,2
Kamepalle,575,2
Julurpad,575,2
Chandrugonda,575,2
Mulkalapalle,575,2
Aswaraopeta,575,2
Dammapeta,575,2
Sathupalle,575,2
Penuballi,575,2
Enkuru,575,2
Thirumalayapalem,575,2
Kusumanchi,575,2
Khammam (Rural),575,2
Khammam (Urban),575,2
Mudigonda,575,2
Nelakondapalle,575,2
Chinthakani,575,2
Konijerla,575,2
Tallada,575,2
Kallur,575,2
Wyra,575,2
Bonakal,575,2
Madhira,575,2
Yerrupalem,575,2
Vemsoor,575,2
Veeraghattam,585,2
Seethampeta,585,2
Bhamini,585,2
Kothuru,585,2
Pathapatnam,585,2
Meliaputti,585,2
Palasa,585,2
Mandasa,585,2
Kanchili,585,2
Ichchapuram,585,2
Kaviti,585,2
Sompeta,585,2
Vajrapukothuru,585,2
Nandigam,585,2
Hiramandalam,585,2
Palakonda,585,2
Vangara,585,2
Regidi Amadalavalasa,585,2
Lakshminarsupeta,585,2
Saravakota,585,2
Tekkali,585,2
Santhabommali,585,2
Kotabommali,585,2
Jalumuru,585,2
Sarubujjili,585,2
Burja,585,2
Santhakaviti,585,2
Rajam,585,2
Ganguvarisigadam,585,2
Amadalavalasa,585,2
Narasannapeta,585,2
Polaki,585,2
Gara,585,2
Srikakulam,585,2
Ponduru,585,2
Laveru,585,2
Ranastalam,585,2
Etcherla,585,2
Komarada,587,2
Gummalakshmipuram,587,2
Kurupam,587,2
Jiyyammavalasa,587,2
Garugubilli,587,2
Parvathipuram,587,2
Makkuva,587,2
Seethanagaram,587,2
Balijipeta,587,2
Bobbili,587,2
Salur,587,2
Pachipenta,587,2
Ramabhadrapuram,587,2
Badangi,587,2
Therlam,587,2
Merakamudidam,587,2
Dattirajeru,587,2
Mentada,587,2
Gajapathinagaram,587,2
Garividi,587,2
Cheepurupalle,587,2
Gurla,587,2
Bondapalle,587,2
Gantyada,587,2
Srungavarapukota,587,2
Vepada,587,2
Lakkavarapukota,587,2
Kothavalasa,587,2
Jami,587,2
Vizianagaram,587,2
Nellimarla,587,2
Pusapatirega,587,2
Denkada,587,2
Bhogapuram,587,2
Munchingi Puttu,586,2
Peda Bayalu,586,2
Dumbriguda,586,2
Araku Valley,586,2
Ananthagiri,586,2
Hukumpeta,586,2
Paderu,586,2
G.Madugula,586,2
Chintapalle,586,2
Gudem Kotha Veedhi,586,2
Koyyuru,586,2
Nathavaram,586,2
Golugonda,586,2
Narsipatnam,586,2
Rolugunta,586,2
Ravikamatham,586,2
Madugula,586,2
Cheedikada,586,2
Devarapalle,586,2
K.Kotapadu,586,2
Sabbavaram,586,2
Pendurthi,586,2
Anandapuram,586,2
Padmanabham,586,2
Bheemunipatnam,586,2
Visakhapatnam (Rural),586,2
Visakhapatnam (Urban),586,2
Pedagantyada,586,2
Gajuwaka,586,2
Paravada,586,2
Anakapalle,586,2
Chodavaram,586,2
Butchayyapeta,586,2
Kotauratla,586,2
Makavarapalem,586,2
Kasimkota,586,2
Munagapaka,586,2
Atchutapuram,586,2
Yelamanchili,586,2
Nakkapalle,586,2
Payakaraopeta,586,2
S.Rayavaram,586,2
Rambilli,586,2
Maredumilli,570,2
Devipatnam,570,2
Y. Ramavaram,570,2
Addateegala,570,2
Rajavommangi,570,2
Kotananduru,570,2
Tuni,570,2
Rowthulapudi,570,2
Sankhavaram,570,2
Yeleswaram,570,2
Gangavaram,570,2
Rampachodavaram,570,2
Seethanagaram,570,2
Gokavaram,570,2
Jaggampeta,570,2
Kirlampudi,570,2
Prathipadu,570,2
Thondangi,570,2
Gollaprolu,570,2
Peddapuram,570,2
Gandepalle,570,2
Korukonda,570,2
Rajahmundry (Urban),570,2
Rajahmundry Rural,570,2
Rajanagaram,570,2
Rangampeta,570,2
Samalkota,570,2
Pithapuram,570,2
Kothapalle,570,2
Kakinada (Rural),570,2
Kakinada (Urban),570,2
Pedapudi,570,2
Biccavolu,570,2
Anaparthy,570,2
Kadiam,570,2
Atreyapuram,570,2
Mandapeta,570,2
Rayavaram,570,2
Karapa,570,2
Kajuluru,570,2
Ramachandrapuram,570,2
Alamuru,570,2
Ravulapalem,570,2
Kothapeta,570,2
Kapileswarapuram,570,2
Pamarru,570,2
Thallarevu,570,2
I. Polavaram,570,2
Mummidivaram,570,2
Ainavilli,570,2
P.Gannavaram,570,2
Ambajipeta,570,2
Mamidikuduru,570,2
Razole,570,2
Malikipuram,570,2
Sakhinetipalle,570,2
Allavaram,570,2
Amalapuram,570,2
Uppalaguptam,570,2
Katrenikona,570,2
Chintalapudi,589,2
Lingapalem,589,2
T.Narasapuram,589,2
Jeelugu Milli,589,2
Buttayagudem,589,2
Polavaram,589,2
Tallapudi,589,2
Gopalapuram,589,2
Koyyalagudem,589,2
Jangareddigudem,589,2
Kamavarapukota,589,2
Dwarakatirumala,589,2
Nallajerla,589,2
Devarapalle,589,2
Kovvur,589,2
Chagallu,589,2
Nidadavole,589,2
Tadepalligudem,589,2
Unguturu,589,2
Bhimadole,589,2
Pedavegi,589,2
Pedapadu,589,2
Eluru,589,2
Denduluru,589,2
Nidamarru,589,2
Pentapadu,589,2
Undrajavaram,589,2
Peravali,589,2
Tanuku,589,2
Attili,589,2
Ganapavaram,589,2
Akividu,589,2
Undi,589,2
Palacoderu,589,2
Penumantra,589,2
Iragavaram,589,2
Penugonda,589,2
Achanta,589,2
Poduru,589,2
Veeravasaram,589,2
Bhimavaram,589,2
Kalla,589,2
Mogalthur,589,2
Narasapuram,589,2
Palacole,589,2
Yelamanchili,589,2
Vatsavai,576,2
Jaggayyapeta,576,2
Penuganchiprolu,576,2
Nandigama,576,2
Veerullapadu,576,2
Mylavaram,576,2
Gampalagudem,576,2
Tiruvuru,576,2
A.Konduru,576,2
Reddigudem,576,2
Vissannapet,576,2
Chatrai,576,2
Musunuru,576,2
Nuzvid,576,2
Bapulapadu,576,2
Agiripalle,576,2
G.Konduru,576,2
Kanchikacherla,576,2
Chandarlapadu,576,2
Ibrahimpatnam,576,2
Vijayawada (Urban),576,2
Vijayawada (Rural),576,2
Gannavaram,576,2
Unguturu,576,2
Nandivada,576,2
Mandavalli,576,2
Kaikalur,576,2
Kalidindi,576,2
Kruthivennu,576,2
Bantumilli,576,2
Mudinepalle,576,2
Gudivada,576,2
Pedaparupudi,576,2
Kankipadu,576,2
Penamaluru,576,2
Thotlavalluru,576,2
Pamidimukkala,576,2
Vuyyuru,576,2
Pamarru,576,2
Gudlavalleru,576,2
Pedana,576,2
Guduru,576,2
Movva,576,2
Ghantasala,576,2
Machilipatnam,576,2
Challapalle,576,2
Mopidevi,576,2
Avanigadda,576,2
Nagayalanka,576,2
Koduru,576,2
Macherla,571,2
Veldurthi,571,2
Durgi,571,2
Rentachintala,571,2
Gurazala,571,2
Dachepalle,571,2
Karempudi,571,2
Piduguralla,571,2
Machavaram,571,2
Bellamkonda,571,2
Atchampet,571,2
Krosuru,571,2
Amaravathi,571,2
Thullur,571,2
Tadepalle,571,2
Mangalagiri,571,2
Tadikonda,571,2
Pedakurapadu,571,2
Sattenapalle,571,2
Rajupalem,571,2
Nekarikallu,571,2
Bollapalle,571,2
Vinukonda,571,2
Nuzendla,571,2
Savalyapuram H/O Kanamarlapudi,571,2
Ipur,571,2
Rompicherla,571,2
Narasaraopet,571,2
Muppalla,571,2
Nadendla,571,2
Chilakaluripet,571,2
Edlapadu,571,2
Phirangipuram,571,2
Medikonduru,571,2
Guntur,571,2
Pedakakani,571,2
Duggirala,571,2
Kollipara,571,2
Tenali,571,2
Chebrolu,571,2
Vatticherukuru,571,2
Prathipadu,571,2
Pedanandipadu,571,2
Kakumanu,571,2
Ponnur,571,2
Tsundur,571,2
Amruthalur,571,2
Vemuru,571,2
Kollur,571,2
Bhattiprolu,571,2
Cherukupalle H/O Arumbaka,571,2
Pittalavanipalem,571,2
Karlapalem,571,2
Bapatla,571,2
Nizampatnam,571,2
Nagaram,571,2
Repalle,571,2
Yerragondapalem,583,2
Pullalacheruvu,583,2
Tripuranthakam,583,2
Dornala,583,2
Peda  Araveedu,583,2
Donakonda,583,2
Kurichedu,583,2
Santhamaguluru,583,2
Ballikurava,583,2
Martur,583,2
Yeddana Pudi,583,2
Parchur,583,2
Karamchedu,583,2
Inkollu,583,2
Janakavarampanguluru,583,2
Addanki,583,2
Mundlamuru,583,2
Darsi,583,2
Markapur,583,2
Ardhaveedu,583,2
Cumbum,583,2
Tarlupadu,583,2
Konakanamitla,583,2
Podili,583,2
Thallur,583,2
Korisapadu,583,2
Chirala,583,2
Vetapalem,583,2
Chinaganjam,583,2
Naguluppala Padu,583,2
Maddipadu,583,2
Chimakurthi,583,2
Marripudi,583,2
Hanumanthuni Padu,583,2
Bestawaripeta,583,2
Racherla,583,2
Giddalur,583,2
Komarolu,583,2
Veligandla,583,2
Kanigiri,583,2
Kondapi,583,2
Santhanuthala Padu,583,2
Ongole,583,2
Kotha Patnam,583,2
Tangutur,583,2
Zarugumilli,583,2
Ponnaluru,583,2
Pedacherlo Palle,583,2
Chandra Sekhara Puram,583,2
Pamur,583,2
Voletivaripalem,583,2
Kandukur,583,2
Singarayakonda,583,2
Lingasamudram,583,2
Gudluru,583,2
Ulavapadu,583,2
Seetharamapuram,581,2
Udayagiri,581,2
Varikuntapadu,581,2
Kondapuram,581,2
Jaladanki,581,2
Kavali,581,2
Bogole,581,2
Kaligiri,581,2
Vinjamur,581,2
Duttalur,581,2
Marripadu,581,2
Atmakur,581,2
Anumasamudrampeta,581,2
Dagadarthi,581,2
Allur,581,2
Vidavalur,581,2
Kodavalur,581,2
Buchireddipalem,581,2
Sangam,581,2
Chejerla,581,2
Ananthasagaram,581,2
Kaluvoya,581,2
Rapur,581,2
Podalakur,581,2
Nellore,581,2
Kovur,581,2
Indukurpet,581,2
Thotapalligudur,581,2
Muthukur,581,2
Venkatachalam,581,2
Manubolu,581,2
Gudur,581,2
Sydapuram,581,2
Dakkili,581,2
Venkatagiri,581,2
Balayapalle,581,2
Ojili,581,2
Chillakur,581,2
Kota,581,2
Vakadu,581,2
Chittamur,581,2
Naidupet,581,2
Pellakur,581,2
Doravarisatram,581,2
Sullurpeta,581,2
Tada,581,2
Kondapuram,573,2
Mylavaram,573,2
Peddamudium,573,2
Rajupalem,573,2
Duvvur,573,2
S.Mydukur,573,2
Brahmamgarimattam,573,2
Sri Avadhutha Kasinayana,573,2
Kalasapadu,573,2
Porumamilla,573,2
B.Kodur,573,2
Badvel,573,2
Gopavaram,573,2
Khajipet,573,2
Chapad,573,2
Proddatur,573,2
Jammalamadugu,573,2
Muddanur,573,2
Simhadripuram,573,2
Lingala,573,2
Pulivendla,573,2
Vemula,573,2
Thondur,573,2
Veerapunayunipalle,573,2
Yerraguntla,573,2
Kamalapuram,573,2
Vallur,573,2
Chennur,573,2
Atlur,573,2
Vontimitta,573,2
Sidhout,573,2
Kadapa,573,2
Chinthakommadinne,573,2
Pendlimarri,573,2
Vempalle,573,2
Chakrayapet,573,2
Galiveedu,573,2
Chinnamandem,573,2
Sambepalle,573,2
T Sundupalle,573,2
Rayachoti,573,2
Lakkireddipalle,573,2
Ramapuram,573,2
Veeraballe,573,2
Nandalur,573,2
Penagalur,573,2
Chitvel,573,2
Rajampet,573,2
Pullampeta,573,2
Obulavaripalle,573,2
Kodur,573,2
Mantralayam,577,2
Kosigi,577,2
Kowthalam,577,2
Pedda Kadubur,577,2
Yemmiganur,577,2
Nandavaram,577,2
C.Belagal,577,2
Gudur,577,2
Kallur,577,2
Kurnool,577,2
Nandikotkur,577,2
Pagidyala,577,2
Jupadu Bungalow,577,2
Kothapalle,577,2
Srisailam,577,2
Atmakur,577,2
Pamulapadu,577,2
Midthur,577,2
Orvakal,577,2
Kodumur,577,2
Gonegandla,577,2
Adoni,577,2
Holagunda,577,2
Halaharvi,577,2
Alur,577,2
Aspari,577,2
Devanakonda,577,2
Krishnagiri,577,2
Veldurthi,577,2
Bethamcherla,577,2
Panyam,577,2
Gadivemula,577,2
Velgode,577,2
Bandi Atmakur,577,2
Nandyal,577,2
Mahanandi,577,2
Sirvel,577,2
Gospadu,577,2
Banaganapalle,577,2
Dhone,577,2
Pattikonda,577,2
Chippagiri,577,2
Maddikera (East),577,2
Tuggali,577,2
Peapally,577,2
Owk,577,2
Koilkuntla,577,2
Rudravaram,577,2
Allagadda,577,2
Dornipadu,577,2
Sanjamala,577,2
Kolimigundla,577,2
Uyyalawada,577,2
Chagalamarri,577,2
D.Hirehal,568,2
Rayadurg,568,2
Kanekal,568,2
Bommanahal,568,2
Vidapanakal,568,2
Guntakal,568,2
Gooty,568,2
Peddavadugur,568,2
Yadiki,568,2
Tadpatri,568,2
Peddapappur,568,2
Pamidi,568,2
Vajrakarur,568,2
Uravakonda,568,2
Beluguppa,568,2
Gummagatta,568,2
Brahmasamudram,568,2
Kalyandurg,568,2
Atmakur,568,2
Kudair,568,2
Garladinne,568,2
Singanamala,568,2
Putlur,568,2
Yellanur,568,2
Narpala,568,2
Bukkaraya Samudram,568,2
Anantapur,568,2
Raptadu,568,2
Settur,568,2
Kundurpi,568,2
Kambadur,568,2
Kanaganapalle,568,2
Dharmavaram,568,2
Bathalapalle,568,2
Tadimarri,568,2
Mudigubba,568,2
Talupula,568,2
Nambulipulikunta,568,2
Gandlapenta,568,2
Kadiri,568,2
Nallamada,568,2
Bukkapatnam,568,2
Kothacheruvu,568,2
Chennekothapalle,568,2
Ramagiri,568,2
Roddam,568,2
Madakasira,568,2
Amarapuram,568,2
Gudibanda,568,2
Rolla,568,2
Agali,568,2
Parigi,568,2
Penukonda,568,2
Puttaparthi,568,2
Obuladevaracheruvu,568,2
Nallacheruvu,568,2
Tanakal,568,2
Amadagur,568,2
Gorantla,568,2
Somandepalle,568,2
Hindupur,568,2
Lepakshi,568,2
Chilamathur,568,2
Mulakalacheruvu,569,2
Thamballapalle,569,2
Peddamandyam,569,2
Gurramkonda,569,2
Kalakada,569,2
Kambhamvaripalle,569,2
Rompicherla,569,2
Yerravaripalem,569,2
Tirupati (Rural),569,2
Renigunta,569,2
Yerpedu,569,2
Srikalahasti,569,2
Thottambedu,569,2
Buchinaidu Kandriga,569,2
Varadaiahpalem,569,2
K.V.B.Puram,569,2
Tirupati (Urban),569,2
Chandragiri,569,2
Chinnagottigallu,569,2
Pileru,569,2
Kalikiri,569,2
Valmikipuram,569,2
Kurabalakota,569,2
Pedda Thippasamudram,569,2
B.Kothakota,569,2
Madanapalle,569,2
Nimmanapalle,569,2
Sodam,569,2
Pulicherla,569,2
Pakala,569,2
Vedurukuppam,569,2
Ramachandrapuram,569,2
Vadamalapeta,569,2
Narayanavanam,569,2
Pichatur,569,2
Satyavedu,569,2
Nagalapuram,569,2
Nindra,569,2
Vijayapuram,569,2
Nagari,569,2
Puttur,569,2
Karvetinagar,569,2
Penumuru,569,2
Puthalapattu,569,2
Irala,569,2
Somala,569,2
Chowdepalle,569,2
Ramasamudram,569,2
Punganur,569,2
Peddapanjani,569,2
Gangavaram,569,2
Thavanampalle,569,2
Srirangarajapuram,569,2
Gangadhara Nellore,569,2
Chittoor,569,2
Palamaner,569,2
Baireddipalle,569,2
Venkatagirikota,569,2
Santhipuram,569,2
Gudupalle,569,2
Kuppam,569,2
Ramakuppam,569,2
Bangarupalem,569,2
Yadamarri,569,2
Gudipala,569,2
Palasamudram,569,2
Chikodi,593,17
Athni,593,17
Raybag,593,17
Gokak,593,17
Hukeri,593,17
Belgaum,593,17
Khanapur,593,17
Sampgaon,593,17
Parasgad,593,17
Ramdurg,593,17
Jamkhandi,590,17
Bilgi,590,17
Mudhol,590,17
Badami,590,17
Bagalkot,590,17
Hungund,590,17
Bijapur,596,17
Indi,596,17
Sindgi,596,17
Basavana Bagevadi,596,17
Muddebihal,596,17
Basavakalyan,595,17
Bhalki,595,17
Aurad,595,17
Bidar,595,17
Homnabad,595,17
Lingsugur,613,17
Devadurga,613,17
Raichur,613,17
Manvi,613,17
Sindhnur,613,17
Yelbarga,610,17
Kushtagi,610,17
Gangawati,610,17
Koppal,610,17
Nargund,604,17
Ron,604,17
Gadag,604,17
Shirhatti,604,17
Mundargi,604,17
Dharwad,603,17
Navalgund,603,17
Hubli,603,17
Kalghatgi,603,17
Kundgol,603,17
Karwar,618,17
Supa,618,17
Haliyal,618,17
Yellapur,618,17
Mundgod,618,17
Sirsi,618,17
Ankola,618,17
Kumta,618,17
Siddapur,618,17
Honavar,618,17
Bhatkal,618,17
Shiggaon,607,17
Savanur,607,17
Hangal,607,17
Haveri,607,17
Byadgi,607,17
Hirekerur,607,17
Ranibennur,607,17
Hadagalli,594,17
Hagaribommanahalli,594,17
Hospet,594,17
Siruguppa,594,17
Bellary,594,17
Sandur,594,17
Kudligi,594,17
Molakalmuru,600,17
Challakere,600,17
Chitradurga,600,17
Holalkere,600,17
Hosdurga,600,17
Hiriyur,600,17
Harihar,602,17
Harapanahalli,602,17
Jagalur,602,17
Davanagere,602,17
Honnali,602,17
Channagiri,602,17
Sagar,615,17
Sorab,615,17
Shikarpur,615,17
Hosanagara,615,17
Tirthahalli,615,17
Shimoga,615,17
Bhadravati,615,17
Kundapura,617,17
Udupi,617,17
Karkal,617,17
Sringeri,598,17
Koppa,598,17
Narasimharajapura,598,17
Tarikere,598,17
Kadur,598,17
Chikmagalur,598,17
Mudigere,598,17
Chiknayakanhalli,616,17
Sira,616,17
Pavagada,616,17
Madhugiri,616,17
Koratagere,616,17
Tumkur,616,17
Gubbi,616,17
Tiptur,616,17
Turuvekere,616,17
Kunigal,616,17
Bangalore North,591,17
Bangalore South,591,17
Bangalore East,591,17
Anekal,591,17
Krishnarajpet,611,17
Nagamangala,611,17
Pandavapura,611,17
Shrirangapattana,611,17
Mandya,611,17
Maddur,611,17
Malavalli,611,17
Sakleshpur,606,17
Belur,606,17
Arsikere,606,17
Hassan,606,17
Alur,606,17
Arkalgud,606,17
Hole Narsipur,606,17
Channarayapatna,606,17
Mangalore,601,17
Bantval,601,17
Beltangadi,601,17
Puttur,601,17
Sulya,601,17
Madikeri,608,17
Somvarpet,608,17
Virajpet,608,17
Piriyapatna,612,17
Hunsur,612,17
Krishnarajanagara,612,17
Mysore,612,17
Heggadadevankote,612,17
Nanjangud,612,17
Tirumakudal - Narsipur,612,17
Gundlupet,597,17
Chamarajanagar,597,17
Yelandur,597,17
Kollegal,597,17
Aland,605,17
Afzalpur,605,17
Gulbarga,605,17
Chincholi,605,17
Sedam,605,17
Chitapur,605,17
Jevargi,605,17
Shorapur,619,17
Shahpur,619,17
Yadgir,619,17
Srinivaspur,609,17
Kolar,609,17
Malur,609,17
Bangarapet,609,17
Mulbagal,609,17
Gauribidanur,599,17
Chikkaballapura,599,17
Gudibanda,599,17
Bagepalli,599,17
Sidlaghatta,599,17
Chintamani,599,17
Nelamangala,592,17
Dod Ballapur,592,17
Devanahalli,592,17
Hosakote,592,17
Magadi,614,17
Ramanagara,614,17
Channapatna,614,17
Kanakapura,614,17
Pernem,620,11
Bardez,620,11
Tiswadi,620,11
Bicholim,620,11
Satari,620,11
Ponda,620,11
Mormugao,621,11
Salcete,621,11
Quepem,621,11
Sanguem,621,11
Canacona,621,11
Amini,622,19
Bitra,622,19
Chetlat,622,19
Kiltan,622,19
Kadmat,622,19
Kavaratti,622,19
Agatti,622,19
Andrott,622,19
Kalpeni,622,19
Minicoy,622,19
Kasaragod,627,18
Hosdurg,627,18
Taliparamba,626,18
Kannur,626,18
Thalassery,626,18
Mananthavady,636,18
Sulthanbathery,636,18
Vythiri,636,18
Vadakara,630,18
Quilandy,630,18
Kozhikode,630,18
Ernad,631,18
Nilambur,631,18
Perinthalmanna,631,18
Tirur,631,18
Tirurangadi,631,18
Ponnani,631,18
Ottappalam,632,18
Mannarkad,632,18
Palakkad,632,18
Chittur,632,18
Alathur,632,18
Talappilly,635,18
Chavakkad,635,18
Thrissur,635,18
Kodungallur,635,18
Mukundapuram,635,18
Kunnathunad,624,18
Aluva,624,18
Paravur,624,18
Kochi,624,18
Kanayannur,624,18
Muvattupuzha,624,18
Kothamangalam,624,18
Devikulam,625,18
Udumbanchola,625,18
Thodupuzha,625,18
Peerumade,625,18
Meenachil,629,18
Vaikom,629,18
Kottayam,629,18
Changanassery,629,18
Kanjirappally,629,18
Cherthala,623,18
Ambalappuzha,623,18
Kuttanad,623,18
Karthikappally,623,18
Chengannur,623,18
Mavelikkara,623,18
Thiruvalla,633,18
Mallappally,633,18
Ranni,633,18
Kozhenchery,633,18
Adoor,633,18
Karunagappally,628,18
Kunnathur,628,18
Pathanapuram,628,18
Kottarakkara,628,18
Kollam,628,18
Chirayinkeezhu,634,18
Nedumangad,634,18
Thiruvananthapuram,634,18
Neyyattinkara,634,18
Gummidipoondi,663,31
Ponneri,663,31
Uthukkottai,663,31
Tiruttani,663,31
Pallipattu,663,31
Thiruvallur,663,31
Poonamallee,663,31
Ambattur,663,31
Mathavaram,663,31
Sriperumbudur,644,31
Tambaram,644,31
Alandur,644,31
Sholinganallur,644,31
Chengalpattu,644,31
Kancheepuram,644,31
Uthiramerur,644,31
Tirukalukundram,644,31
Maduranthakam,644,31
Cheyyur,644,31
Gudiyatham,666,31
Katpadi,666,31
Wallajah,666,31
Arakonam,666,31
Arcot,666,31
Vellore,666,31
Vaniyambadi,666,31
Ambur,666,31
Tirupathur,666,31
Arani,664,31
Cheyyar,664,31
Vandavasi,664,31
Polur,664,31
Chengam,664,31
Thandrampet,664,31
Tiruvannamalai,664,31
Gingee,667,31
Tindivanam,667,31
Vanur,667,31
Viluppuram,667,31
Tirukkoyilur,667,31
Sankarapuram,667,31
Kallakkurichi,667,31
Ulundurpettai,667,31
Mettur,655,31
Omalur,655,31
